TimeStamp	XROriginPos	XROriginRot	XRHeadPos	XRHeadRot	HandLPos	HandLRot	HandRPos	HandRRot	CollisionCount	FrameCount	ReportedEventsCount	
638134327021209763	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.15504, 2.63248, -1.07828)	(0.04468, 0.44345, -0.04843, -0.89388)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	824	0	
638134327021426436	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.15811, 2.63182, -1.07655)	(0.04493, 0.44376, -0.04827, -0.89371)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	826	0	
638134327021645335	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.15606, 2.63202, -1.07801)	(0.04515, 0.44437, -0.04871, -0.89338)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	828	0	
638134327021765344	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.15759, 2.63250, -1.07684)	(0.04520, 0.44457, -0.04864, -0.89328)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	829	0	
638134327021985430	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.15932, 2.63199, -1.07577)	(0.04538, 0.44455, -0.04844, -0.89329)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	831	0	
638134327022205431	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13667, 2.63543, -1.09026)	(0.04514, 0.44302, -0.05147, -0.89389)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	833	0	
638134327022581210	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13478, 2.63567, -1.09149)	(0.04499, 0.44301, -0.05184, -0.89389)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	835	0	
638134327022591192	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13478, 2.63567, -1.09149)	(0.04499, 0.44301, -0.05184, -0.89389)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	835	0	
638134327022761200	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13560, 2.63555, -1.09090)	(0.04560, 0.44323, -0.05189, -0.89374)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	838	0	
638134327022981293	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13562, 2.63568, -1.09079)	(0.04577, 0.44328, -0.05196, -0.89371)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	840	0	
638134327023201289	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13515, 2.63561, -1.09111)	(0.04597, 0.44277, -0.05221, -0.89394)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	842	0	
638134327023431303	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13566, 2.63535, -1.09092)	(0.04597, 0.44245, -0.05237, -0.89408)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	844	0	
638134327023646454	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13594, 2.63573, -1.09069)	(0.04564, 0.44249, -0.05223, -0.89408)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	846	0	
638134327023756474	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13678, 2.63564, -1.09022)	(0.04581, 0.44251, -0.05200, -0.89408)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	847	0	
638134327024156455	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13799, 2.63533, -1.08964)	(0.04626, 0.44295, -0.05187, -0.89385)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	849	0	
638134327024156455	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13799, 2.63533, -1.08964)	(0.04626, 0.44295, -0.05187, -0.89385)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	849	0	
638134327024426586	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13827, 2.63539, -1.08918)	(0.04626, 0.44283, -0.05184, -0.89391)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	852	0	
638134327024647574	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13913, 2.63542, -1.08857)	(0.04613, 0.44310, -0.05164, -0.89379)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	854	0	
638134327024767582	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13981, 2.63510, -1.08840)	(0.04638, 0.44311, -0.05139, -0.89379)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	855	0	
638134327024977584	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14058, 2.63496, -1.08803)	(0.04671, 0.44328, -0.05122, -0.89370)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	857	0	
638134327025197571	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13670, 2.63466, -1.08936)	(0.04711, 0.44069, -0.05185, -0.89492)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	859	0	
638134327025429910	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13781, 2.63462, -1.08937)	(0.04748, 0.44070, -0.05174, -0.89490)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	861	0	
638134327025669919	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13867, 2.63461, -1.08932)	(0.04770, 0.44072, -0.05162, -0.89489)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	862	0	
638134327025769909	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13880, 2.63457, -1.08938)	(0.04750, 0.44055, -0.05163, -0.89498)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	864	0	
638134327025979925	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13933, 2.63479, -1.08924)	(0.04756, 0.44056, -0.05187, -0.89496)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	866	0	
638134327026200019	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13972, 2.63501, -1.08901)	(0.04799, 0.44059, -0.05210, -0.89491)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	868	0	
638134327026430117	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14047, 2.63497, -1.08869)	(0.04857, 0.44061, -0.05198, -0.89487)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	870	0	
638134327026650829	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14080, 2.63478, -1.08853)	(0.04921, 0.44064, -0.05225, -0.89481)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	872	0	
638134327026760832	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14084, 2.63479, -1.08858)	(0.04940, 0.44064, -0.05239, -0.89479)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	873	0	
638134327026980831	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14133, 2.63467, -1.08831)	(0.04986, 0.44095, -0.05217, -0.89462)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	875	0	
638134327027220825	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14204, 2.63463, -1.08770)	(0.05002, 0.44130, -0.05197, -0.89445)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	876	0	
638134327027430840	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14133, 2.63460, -1.08821)	(0.04993, 0.44177, -0.05249, -0.89420)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	879	0	
638134327027643286	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14133, 2.63471, -1.08801)	(0.04998, 0.44211, -0.05221, -0.89404)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	881	0	
638134327027763294	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14142, 2.63472, -1.08796)	(0.04993, 0.44206, -0.05190, -0.89409)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	882	0	
638134327027983279	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14171, 2.63461, -1.08775)	(0.04974, 0.44219, -0.05174, -0.89404)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	884	0	
638134327028203278	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14159, 2.63492, -1.08755)	(0.04930, 0.44204, -0.05183, -0.89414)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	886	0	
638134327028427058	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14171, 2.63493, -1.08754)	(0.04920, 0.44183, -0.05196, -0.89424)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	888	0	
638134327028777059	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14270, 2.63451, -1.08715)	(0.04959, 0.44161, -0.05158, -0.89435)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	890	0	
638134327028787053	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14270, 2.63451, -1.08715)	(0.04959, 0.44161, -0.05158, -0.89435)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	890	0	
638134327028977048	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14316, 2.63421, -1.08700)	(0.04982, 0.44146, -0.05151, -0.89441)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	893	0	
638134327029197043	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14343, 2.63416, -1.08682)	(0.04987, 0.44146, -0.05140, -0.89442)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	895	0	
638134327029419958	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14019, 2.63374, -1.08750)	(0.05116, 0.43774, -0.05227, -0.89612)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	897	0	
638134327029649982	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14016, 2.63381, -1.08752)	(0.05116, 0.43789, -0.05224, -0.89605)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	899	0	
638134327029759987	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14045, 2.63394, -1.08730)	(0.05113, 0.43811, -0.05228, -0.89594)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	900	0	
638134327029979974	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14033, 2.63402, -1.08738)	(0.05110, 0.43816, -0.05230, -0.89592)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	902	0	
638134327030329969	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14137, 2.63424, -1.08761)	(0.05131, 0.43799, -0.05183, -0.89602)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	904	0	
638134327030389952	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14137, 2.63424, -1.08763)	(0.05120, 0.43785, -0.05174, -0.89610)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	905	0	
638134327030649970	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14260, 2.63413, -1.08776)	(0.05156, 0.43775, -0.05113, -0.89616)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	908	0	
638134327030759976	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14267, 2.63409, -1.08781)	(0.05149, 0.43763, -0.05104, -0.89623)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	909	0	
638134327030980087	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14314, 2.63407, -1.08745)	(0.05148, 0.43781, -0.05069, -0.89616)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	911	0	
638134327031200067	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14345, 2.63398, -1.08729)	(0.05157, 0.43781, -0.05057, -0.89616)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	913	0	
638134327031420110	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14365, 2.63396, -1.08732)	(0.05182, 0.43790, -0.05055, -0.89610)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	915	0	
638134327031651000	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14224, 2.63383, -1.08826)	(0.05135, 0.43791, -0.05100, -0.89610)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	917	0	
638134327031890993	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14233, 2.63390, -1.08836)	(0.05142, 0.43794, -0.05103, -0.89608)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	918	0	
638134327031951009	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14238, 2.63385, -1.08833)	(0.05133, 0.43794, -0.05114, -0.89608)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	919	0	
638134327032200991	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14234, 2.63407, -1.08823)	(0.05132, 0.43796, -0.05116, -0.89607)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	922	0	
638134327032431185	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14232, 2.63422, -1.08827)	(0.05147, 0.43767, -0.05113, -0.89620)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	924	0	
638134327032641174	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14121, 2.63422, -1.08925)	(0.05094, 0.43741, -0.05143, -0.89634)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	926	0	
638134327032761289	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14144, 2.63423, -1.08917)	(0.05099, 0.43741, -0.05147, -0.89634)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	927	0	
638134327032981196	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14126, 2.63441, -1.08901)	(0.05114, 0.43752, -0.05154, -0.89627)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	929	0	
638134327033201186	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14130, 2.63441, -1.08907)	(0.05113, 0.43755, -0.05149, -0.89626)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	931	0	
638134327033451177	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14134, 2.63448, -1.08890)	(0.05121, 0.43766, -0.05129, -0.89622)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	932	0	
638134327033641189	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14142, 2.63446, -1.08897)	(0.05137, 0.43781, -0.05119, -0.89614)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	935	0	
638134327033751179	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14146, 2.63434, -1.08894)	(0.05137, 0.43786, -0.05098, -0.89612)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	936	0	
638134327033983655	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14177, 2.63422, -1.08873)	(0.05126, 0.43793, -0.05074, -0.89611)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	938	0	
638134327034200072	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14193, 2.63427, -1.08874)	(0.05115, 0.43795, -0.05067, -0.89611)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	940	0	
638134327034420073	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14201, 2.63428, -1.08875)	(0.05110, 0.43804, -0.05067, -0.89607)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	942	0	
638134327034650058	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14225, 2.63420, -1.08855)	(0.05129, 0.43797, -0.05061, -0.89610)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	944	0	
638134327034760052	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14230, 2.63419, -1.08854)	(0.05119, 0.43781, -0.05054, -0.89618)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	945	0	
638134327035000066	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14243, 2.63429, -1.08847)	(0.05102, 0.43776, -0.05045, -0.89622)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	946	0	
638134327035200065	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14244, 2.63394, -1.08820)	(0.05094, 0.43758, -0.05029, -0.89632)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	949	0	
638134327035420260	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14248, 2.63390, -1.08814)	(0.05102, 0.43762, -0.05027, -0.89631)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	951	0	
